,dateFixed,no_of_cases,delayedDate,rainfall,temperature,fixedDate
713,2015-12-30,333,2015-12-30,0.8000000000000002,28.066666666666666,2015-12-30
714,2015-12-31,333,2015-12-31,13.199999999999998,26.5,2015-12-31
715,2016-01-01,333,2016-01-01,7.933333333333334,26.766666666666666,2016-01-01
716,2016-01-02,333,2016-01-02,20.599999999999998,25.7,2016-01-02
717,2016-01-03,372,2016-01-03,6.133333333333334,25.96666666666667,2016-01-03
718,2016-01-04,372,2016-01-04,6.933333333333334,27.566666666666666,2016-01-04
719,2016-01-05,372,2016-01-05,0.06666666666666667,28.433333333333334,2016-01-05
720,2016-01-06,372,2016-01-06,0.3333333333333333,28.46666666666667,2016-01-06
721,2016-01-07,372,2016-01-07,0.0,28.63333333333333,2016-01-07
722,2016-01-08,372,2016-01-08,0.0,28.433333333333334,2016-01-08
723,2016-01-09,372,2016-01-09,0.6,28.633333333333336,2016-01-09
724,2016-01-10,458,2016-01-10,0.0,28.7,2016-01-10
725,2016-01-11,458,2016-01-11,7.333333333333333,28.233333333333334,2016-01-11
726,2016-01-12,458,2016-01-12,0.39999999999999997,28.8,2016-01-12
727,2016-01-13,458,2016-01-13,2.533333333333333,28.633333333333336,2016-01-13
728,2016-01-14,458,2016-01-14,14.466666666666667,28.13333333333333,2016-01-14
729,2016-01-15,458,2016-01-15,22.933333333333334,27.599999999999998,2016-01-15
730,2016-01-16,458,2016-01-16,4.2,27.766666666666666,2016-01-16
731,2016-01-17,549,2016-01-17,18.8,27.299999999999997,2016-01-17
732,2016-01-18,549,2016-01-18,12.133333333333333,28.166666666666668,2016-01-18
733,2016-01-19,549,2016-01-19,8.6,27.96666666666667,2016-01-19
734,2016-01-20,549,2016-01-20,3.133333333333333,28.0,2016-01-20
735,2016-01-21,549,2016-01-21,0.4666666666666666,28.133333333333336,2016-01-21
736,2016-01-22,549,2016-01-22,8.133333333333333,28.066666666666666,2016-01-22
737,2016-01-23,549,2016-01-23,1.0,28.166666666666668,2016-01-23
738,2016-01-24,628,2016-01-24,1.6666666666666667,28.733333333333334,2016-01-24
739,2016-01-25,628,2016-01-25,6.666666666666667,27.666666666666668,2016-01-25
740,2016-01-26,628,2016-01-26,3.4,27.566666666666663,2016-01-26
741,2016-01-27,628,2016-01-27,0.3333333333333333,28.666666666666668,2016-01-27
742,2016-01-28,628,2016-01-28,2.1333333333333333,28.333333333333332,2016-01-28
743,2016-01-29,628,2016-01-29,10.866666666666667,27.833333333333332,2016-01-29
744,2016-01-30,628,2016-01-30,0.06666666666666667,28.566666666666663,2016-01-30
745,2016-01-31,635,2016-01-31,9.866666666666667,28.333333333333332,2016-01-31
746,2016-02-01,635,2016-02-01,0.0,28.833333333333332,2016-02-01
747,2016-02-02,635,2016-02-02,6.733333333333333,27.76666666666667,2016-02-02
748,2016-02-03,635,2016-02-03,0.0,28.46666666666667,2016-02-03
749,2016-02-04,635,2016-02-04,6.599999999999999,27.76666666666667,2016-02-04
750,2016-02-05,635,2016-02-05,10.066666666666666,27.7,2016-02-05
751,2016-02-06,635,2016-02-06,5.466666666666666,28.53333333333333,2016-02-06
752,2016-02-07,629,2016-02-07,19.933333333333334,26.899999999999995,2016-02-07
753,2016-02-08,629,2016-02-08,0.0,27.299999999999997,2016-02-08
754,2016-02-09,629,2016-02-09,0.0,26.833333333333332,2016-02-09
755,2016-02-10,629,2016-02-10,0.6,26.733333333333334,2016-02-10
756,2016-02-11,629,2016-02-11,0.13333333333333333,27.366666666666664,2016-02-11
757,2016-02-12,629,2016-02-12,8.866666666666667,27.46666666666667,2016-02-12
758,2016-02-13,629,2016-02-13,2.2666666666666666,28.2,2016-02-13
759,2016-02-14,528,2016-02-14,18.0,27.933333333333337,2016-02-14
760,2016-02-15,528,2016-02-15,12.200000000000001,28.5,2016-02-15
761,2016-02-16,528,2016-02-16,0.0,28.53333333333333,2016-02-16
762,2016-02-17,528,2016-02-17,0.0,28.066666666666663,2016-02-17
763,2016-02-18,528,2016-02-18,2.466666666666667,27.5,2016-02-18
764,2016-02-19,528,2016-02-19,74.93333333333334,25.03333333333333,2016-02-19
765,2016-02-20,528,2016-02-20,1.5333333333333332,26.399999999999995,2016-02-20
766,2016-02-21,420,2016-02-21,0.0,27.5,2016-02-21
767,2016-02-22,420,2016-02-22,0.3333333333333333,27.96666666666667,2016-02-22
768,2016-02-23,420,2016-02-23,0.19999999999999998,27.866666666666664,2016-02-23
769,2016-02-24,420,2016-02-24,28.266666666666666,26.166666666666668,2016-02-24
770,2016-02-25,420,2016-02-25,0.0,27.799999999999997,2016-02-25
771,2016-02-26,420,2016-02-26,0.0,28.2,2016-02-26
772,2016-02-27,420,2016-02-27,0.0,28.266666666666666,2016-02-27
773,2016-02-28,592,2016-02-28,0.0,28.400000000000002,2016-02-28
774,2016-02-29,592,2016-02-29,0.0,28.633333333333336,2016-02-29
775,2016-03-01,592,2016-03-01,0.0,28.46666666666667,2016-03-01
776,2016-03-02,592,2016-03-02,0.0,28.333333333333332,2016-03-02
777,2016-03-03,592,2016-03-03,0.26666666666666666,28.333333333333332,2016-03-03
778,2016-03-04,592,2016-03-04,0.3333333333333333,28.266666666666666,2016-03-04
779,2016-03-05,592,2016-03-05,19.73333333333333,28.166666666666668,2016-03-05
780,2016-03-06,508,2016-03-06,0.4666666666666666,28.599999999999998,2016-03-06
781,2016-03-07,508,2016-03-07,0.7999999999999999,28.266666666666666,2016-03-07
782,2016-03-08,508,2016-03-08,5.0,27.866666666666664,2016-03-08
783,2016-03-09,508,2016-03-09,0.0,29.066666666666666,2016-03-09
784,2016-03-10,508,2016-03-10,2.6,28.53333333333333,2016-03-10
785,2016-03-11,508,2016-03-11,0.0,29.266666666666666,2016-03-11
786,2016-03-12,508,2016-03-12,0.0,28.766666666666666,2016-03-12
787,2016-03-13,412,2016-03-13,7.466666666666666,28.23333333333333,2016-03-13
788,2016-03-14,412,2016-03-14,2.3333333333333335,28.766666666666666,2016-03-14
789,2016-03-15,412,2016-03-15,0.0,29.066666666666666,2016-03-15
790,2016-03-16,412,2016-03-16,0.0,28.633333333333336,2016-03-16
791,2016-03-17,412,2016-03-17,0.0,29.0,2016-03-17
792,2016-03-18,412,2016-03-18,0.0,28.900000000000002,2016-03-18
793,2016-03-19,412,2016-03-19,0.0,29.0,2016-03-19
794,2016-03-20,396,2016-03-20,1.6666666666666667,28.96666666666667,2016-03-20
795,2016-03-21,396,2016-03-21,3.6666666666666665,29.0,2016-03-21
796,2016-03-22,396,2016-03-22,0.3333333333333333,28.600000000000005,2016-03-22
797,2016-03-23,396,2016-03-23,0.0,29.133333333333336,2016-03-23
798,2016-03-24,396,2016-03-24,3.6666666666666665,29.233333333333334,2016-03-24
799,2016-03-25,396,2016-03-25,0.0,28.833333333333332,2016-03-25
800,2016-03-26,396,2016-03-26,0.0,29.366666666666664,2016-03-26
801,2016-03-27,373,2016-03-27,0.0,29.46666666666667,2016-03-27
802,2016-03-28,373,2016-03-28,0.0,29.633333333333336,2016-03-28
803,2016-03-29,373,2016-03-29,0.5333333333333333,29.2,2016-03-29
804,2016-03-30,373,2016-03-30,0.0,29.366666666666664,2016-03-30
805,2016-03-31,373,2016-03-31,0.5333333333333333,29.200000000000003,2016-03-31
806,2016-04-01,373,2016-04-01,0.06666666666666667,29.599999999999998,2016-04-01
807,2016-04-02,373,2016-04-02,0.0,29.833333333333332,2016-04-02
808,2016-04-03,306,2016-04-03,14.466666666666667,28.666666666666668,2016-04-03
809,2016-04-04,306,2016-04-04,2.6666666666666665,29.266666666666666,2016-04-04
810,2016-04-05,306,2016-04-05,3.266666666666667,28.833333333333332,2016-04-05
811,2016-04-06,306,2016-04-06,0.0,29.5,2016-04-06
812,2016-04-07,306,2016-04-07,0.0,29.36666666666667,2016-04-07
813,2016-04-08,306,2016-04-08,3.466666666666667,29.633333333333336,2016-04-08
814,2016-04-09,306,2016-04-09,10.2,28.333333333333332,2016-04-09
815,2016-04-10,376,2016-04-10,0.4666666666666666,29.433333333333334,2016-04-10
816,2016-04-11,376,2016-04-11,0.0,29.8,2016-04-11
817,2016-04-12,376,2016-04-12,6.2,30.0,2016-04-12
818,2016-04-13,376,2016-04-13,0.7333333333333334,29.933333333333337,2016-04-13
819,2016-04-14,376,2016-04-14,11.266666666666666,29.833333333333332,2016-04-14
820,2016-04-15,376,2016-04-15,4.0,29.066666666666663,2016-04-15
821,2016-04-16,376,2016-04-16,9.733333333333333,29.76666666666667,2016-04-16
822,2016-04-17,290,2016-04-17,7.933333333333334,29.76666666666667,2016-04-17
823,2016-04-18,290,2016-04-18,0.0,30.233333333333334,2016-04-18
824,2016-04-19,290,2016-04-19,0.06666666666666667,30.633333333333336,2016-04-19
825,2016-04-20,290,2016-04-20,10.933333333333332,29.03333333333333,2016-04-20
826,2016-04-21,290,2016-04-21,0.0,30.2,2016-04-21
827,2016-04-22,290,2016-04-22,12.866666666666667,29.5,2016-04-22
828,2016-04-23,290,2016-04-23,5.866666666666667,29.233333333333334,2016-04-23
829,2016-04-24,225,2016-04-24,5.0,29.13333333333333,2016-04-24
830,2016-04-25,225,2016-04-25,18.666666666666668,28.7,2016-04-25
831,2016-04-26,225,2016-04-26,2.733333333333333,29.133333333333336,2016-04-26
832,2016-04-27,225,2016-04-27,2.733333333333333,29.099999999999998,2016-04-27
833,2016-05-04,231,2016-05-04,0.06666666666666667,30.733333333333334,2016-05-04
834,2016-05-11,244,2016-05-11,22.866666666666664,29.2,2016-05-11
835,2016-05-12,244,2016-05-12,2.7999999999999994,29.433333333333337,2016-05-12
836,2016-05-13,244,2016-05-13,3.533333333333333,28.8,2016-05-13
837,2016-05-14,244,2016-05-14,8.866666666666667,27.7,2016-05-14
838,2016-05-15,181,2016-05-15,7.866666666666667,28.566666666666666,2016-05-15
839,2016-05-16,181,2016-05-16,14.333333333333334,28.566666666666666,2016-05-16
840,2016-05-17,181,2016-05-17,4.466666666666666,29.3,2016-05-17
841,2016-05-18,181,2016-05-18,22.46666666666667,28.366666666666664,2016-05-18
842,2016-05-19,181,2016-05-19,0.06666666666666667,28.833333333333332,2016-05-19
843,2016-05-20,181,2016-05-20,0.9333333333333332,29.96666666666667,2016-05-20
844,2016-05-21,181,2016-05-21,12.733333333333334,28.866666666666664,2016-05-21
845,2016-05-22,217,2016-05-22,21.400000000000002,28.433333333333337,2016-05-22
846,2016-05-23,217,2016-05-23,0.7333333333333334,29.666666666666668,2016-05-23
847,2016-05-25,217,2016-05-25,0.26666666666666666,30.133333333333336,2016-05-25
848,2016-05-26,217,2016-05-26,0.06666666666666667,29.0,2016-05-26
849,2016-05-27,217,2016-05-27,0.0,30.133333333333336,2016-05-27
850,2016-05-28,217,2016-05-28,22.733333333333334,29.266666666666666,2016-05-28
851,2016-05-29,212,2016-05-29,0.0,30.133333333333336,2016-05-29
852,2016-05-30,212,2016-05-30,3.7999999999999994,28.53333333333333,2016-05-30
853,2016-05-31,212,2016-05-31,0.06666666666666667,29.2,2016-05-31
854,2016-06-01,212,2016-06-01,8.0,27.8,2016-06-01
855,2016-06-02,212,2016-06-02,5.933333333333334,28.366666666666664,2016-06-02
856,2016-06-03,212,2016-06-03,0.0,28.433333333333334,2016-06-03
857,2016-06-08,198,2016-06-08,15.33333333333333,27.833333333333332,2016-06-08
858,2016-06-18,219,2016-06-18,0.5333333333333333,27.2,2016-06-18
859,2016-06-19,159,2016-06-19,0.0,27.7,2016-06-19
860,2016-06-20,159,2016-06-20,0.0,28.8,2016-06-20
861,2016-06-21,159,2016-06-21,0.06666666666666667,29.099999999999998,2016-06-21
862,2016-06-22,159,2016-06-22,2.1333333333333333,27.433333333333334,2016-06-22
863,2016-06-25,159,2016-06-25,0.0,29.333333333333332,2016-06-25
864,2016-06-26,192,2016-06-26,0.5333333333333333,29.0,2016-06-26
865,2016-06-29,192,2016-06-29,0.0,30.633333333333336,2016-06-29
866,2016-07-11,234,2016-07-11,14.4,28.166666666666668,2016-07-11
867,2016-07-12,234,2016-07-12,0.0,30.100000000000005,2016-07-12
868,2016-07-13,234,2016-07-13,16.733333333333334,28.03333333333333,2016-07-13
869,2016-07-14,234,2016-07-14,12.200000000000001,27.200000000000003,2016-07-14
870,2016-07-15,234,2016-07-15,19.466666666666665,27.100000000000005,2016-07-15
871,2016-07-16,234,2016-07-16,0.5333333333333333,28.5,2016-07-16
872,2016-07-17,246,2016-07-17,2.533333333333333,27.7,2016-07-17
873,2016-07-18,246,2016-07-18,15.399999999999999,27.7,2016-07-18
874,2016-07-19,246,2016-07-19,16.53333333333333,27.933333333333334,2016-07-19
875,2016-07-20,246,2016-07-20,28.733333333333334,27.166666666666668,2016-07-20
876,2016-07-21,246,2016-07-21,29.733333333333334,27.399999999999995,2016-07-21
877,2016-07-22,246,2016-07-22,12.533333333333333,26.2,2016-07-22
878,2016-07-23,246,2016-07-23,2.3333333333333335,27.2,2016-07-23
879,2016-07-24,223,2016-07-24,1.4666666666666668,27.333333333333332,2016-07-24
880,2016-07-25,223,2016-07-25,0.06666666666666667,27.633333333333336,2016-07-25
881,2016-07-26,223,2016-07-26,17.866666666666667,26.333333333333332,2016-07-26
882,2016-07-27,223,2016-07-27,0.0,28.400000000000002,2016-07-27
883,2016-07-28,223,2016-07-28,3.733333333333333,27.900000000000002,2016-07-28
884,2016-07-29,223,2016-07-29,0.0,28.7,2016-07-29
885,2016-07-30,223,2016-07-30,0.19999999999999998,29.03333333333333,2016-07-30
886,2016-07-31,266,2016-07-31,2.2666666666666666,28.03333333333333,2016-07-31
887,2016-08-01,266,2016-08-01,19.333333333333332,27.5,2016-08-01
888,2016-08-02,266,2016-08-02,0.0,29.3,2016-08-02
889,2016-08-03,266,2016-08-03,4.066666666666666,27.76666666666667,2016-08-03
890,2016-08-04,266,2016-08-04,0.0,28.7,2016-08-04
891,2016-08-05,266,2016-08-05,0.20000000000000004,29.599999999999998,2016-08-05
892,2016-08-06,266,2016-08-06,9.4,28.666666666666668,2016-08-06
893,2016-08-07,221,2016-08-07,0.06666666666666667,29.433333333333337,2016-08-07
894,2016-08-08,221,2016-08-08,0.0,29.666666666666668,2016-08-08
895,2016-08-09,221,2016-08-09,0.0,29.266666666666666,2016-08-09
896,2016-08-10,221,2016-08-10,0.0,29.96666666666667,2016-08-10
897,2016-08-11,221,2016-08-11,11.199999999999998,29.13333333333333,2016-08-11
898,2016-08-12,221,2016-08-12,4.8,29.166666666666668,2016-08-12
899,2016-08-13,221,2016-08-13,1.4000000000000001,29.5,2016-08-13
900,2016-08-14,211,2016-08-14,0.26666666666666666,29.066666666666666,2016-08-14
901,2016-08-15,211,2016-08-15,0.0,29.599999999999998,2016-08-15
902,2016-08-16,211,2016-08-16,0.0,29.666666666666668,2016-08-16
903,2016-08-17,211,2016-08-17,0.7333333333333334,29.46666666666667,2016-08-17
904,2016-08-18,211,2016-08-18,0.0,30.23333333333333,2016-08-18
905,2016-08-19,211,2016-08-19,17.4,28.366666666666664,2016-08-19
906,2016-08-20,211,2016-08-20,4.8,29.600000000000005,2016-08-20
907,2016-08-21,197,2016-08-21,17.8,27.8,2016-08-21
908,2016-08-22,197,2016-08-22,0.06666666666666667,29.333333333333332,2016-08-22
909,2016-08-23,197,2016-08-23,6.066666666666666,29.46666666666667,2016-08-23
910,2016-08-24,197,2016-08-24,27.53333333333333,27.96666666666667,2016-08-24
911,2016-08-25,197,2016-08-25,0.0,29.5,2016-08-25
912,2016-08-26,197,2016-08-26,0.0,29.633333333333336,2016-08-26
913,2016-08-27,197,2016-08-27,0.0,29.599999999999998,2016-08-27
914,2016-08-28,221,2016-08-28,0.0,29.266666666666666,2016-08-28
915,2016-08-29,221,2016-08-29,3.533333333333333,29.433333333333334,2016-08-29
916,2016-08-30,221,2016-08-30,6.8,27.73333333333333,2016-08-30
917,2016-08-31,221,2016-08-31,4.066666666666666,28.2,2016-08-31
918,2016-09-01,221,2016-09-01,10.266666666666666,26.96666666666667,2016-09-01
919,2016-09-02,221,2016-09-02,0.0,28.5,2016-09-02
920,2016-09-03,221,2016-09-03,0.0,29.366666666666664,2016-09-03
921,2016-09-04,274,2016-09-04,14.266666666666666,28.566666666666666,2016-09-04
922,2016-09-05,274,2016-09-05,4.2,28.233333333333334,2016-09-05
923,2016-09-06,274,2016-09-06,7.0,28.96666666666667,2016-09-06
924,2016-09-07,274,2016-09-07,8.333333333333334,27.766666666666666,2016-09-07
925,2016-09-08,274,2016-09-08,0.0,29.400000000000002,2016-09-08
926,2016-09-09,274,2016-09-09,3.533333333333333,27.666666666666668,2016-09-09
927,2016-09-10,274,2016-09-10,4.0,27.2,2016-09-10
928,2016-09-11,310,2016-09-11,6.533333333333332,28.633333333333336,2016-09-11
929,2016-09-12,310,2016-09-12,5.133333333333334,26.600000000000005,2016-09-12
930,2016-09-13,310,2016-09-13,0.0,29.066666666666666,2016-09-13
931,2016-09-14,310,2016-09-14,27.46666666666667,26.7,2016-09-14
932,2016-09-15,310,2016-09-15,0.0,29.066666666666663,2016-09-15
933,2016-09-16,310,2016-09-16,9.999999999999998,28.333333333333332,2016-09-16
934,2016-09-17,310,2016-09-17,1.3333333333333333,29.03333333333333,2016-09-17
935,2016-09-18,242,2016-09-18,11.799999999999999,28.566666666666666,2016-09-18
936,2016-09-19,242,2016-09-19,6.6000000000000005,28.633333333333336,2016-09-19
937,2016-09-20,242,2016-09-20,5.133333333333334,28.5,2016-09-20
938,2016-09-21,242,2016-09-21,1.2333333333333334,28.333333333333332,2016-09-21
939,2016-09-22,242,2016-09-22,0.0,28.53333333333333,2016-09-22
940,2016-09-23,242,2016-09-23,0.0,28.900000000000002,2016-09-23
941,2016-09-24,242,2016-09-24,0.0,29.066666666666666,2016-09-24
942,2016-09-25,174,2016-09-25,0.19999999999999998,29.0,2016-09-25
943,2016-09-26,174,2016-09-26,0.0,28.733333333333334,2016-09-26
944,2016-09-27,174,2016-09-27,0.0,28.7,2016-09-27
945,2016-09-28,174,2016-09-28,0.13333333333333333,29.8,2016-09-28
946,2016-09-29,174,2016-09-29,0.0,29.46666666666667,2016-09-29
947,2016-09-30,174,2016-09-30,4.333333333333333,28.600000000000005,2016-09-30
948,2016-10-01,174,2016-10-01,0.6666666666666666,28.066666666666666,2016-10-01
949,2016-10-02,173,2016-10-02,0.4666666666666666,29.96666666666667,2016-10-02
950,2016-10-03,173,2016-10-03,38.06666666666667,27.96666666666667,2016-10-03
951,2016-10-04,173,2016-10-04,0.0,28.666666666666668,2016-10-04
952,2016-10-05,173,2016-10-05,0.0,28.7,2016-10-05
953,2016-10-06,173,2016-10-06,3.4000000000000004,28.2,2016-10-06
954,2016-10-07,173,2016-10-07,27.666666666666668,26.066666666666666,2016-10-07
955,2016-10-08,173,2016-10-08,0.06666666666666667,28.433333333333334,2016-10-08
956,2016-10-09,138,2016-10-09,0.3333333333333333,28.96666666666667,2016-10-09
957,2016-10-10,138,2016-10-10,0.0,29.766666666666666,2016-10-10
958,2016-10-11,138,2016-10-11,0.0,30.2,2016-10-11
959,2016-10-12,138,2016-10-12,0.06666666666666667,29.833333333333332,2016-10-12
960,2016-10-13,138,2016-10-13,0.0,29.46666666666667,2016-10-13
961,2016-10-14,138,2016-10-14,22.2,28.666666666666668,2016-10-14
962,2016-10-15,138,2016-10-15,0.06666666666666667,29.899999999999995,2016-10-15
963,2016-10-16,125,2016-10-16,5.733333333333333,28.766666666666666,2016-10-16
964,2016-10-17,125,2016-10-17,0.0,29.2,2016-10-17
965,2016-10-18,125,2016-10-18,12.266666666666666,29.5,2016-10-18
966,2016-10-19,125,2016-10-19,20.999999999999996,27.633333333333336,2016-10-19
967,2016-10-20,125,2016-10-20,0.0,29.2,2016-10-20
968,2016-10-21,125,2016-10-21,3.0666666666666664,29.066666666666666,2016-10-21
969,2016-10-22,125,2016-10-22,1.5333333333333334,28.5,2016-10-22
970,2016-10-23,94,2016-10-23,0.3333333333333333,28.53333333333333,2016-10-23
971,2016-10-24,94,2016-10-24,2.8666666666666667,27.36666666666667,2016-10-24
972,2016-10-25,94,2016-10-25,27.2,27.099999999999998,2016-10-25
973,2016-10-26,94,2016-10-26,1.5999999999999999,27.433333333333337,2016-10-26
974,2016-10-27,94,2016-10-27,11.0,26.0,2016-10-27
975,2016-10-28,94,2016-10-28,9.799999999999999,27.233333333333334,2016-10-28
976,2016-10-29,94,2016-10-29,9.333333333333334,27.166666666666668,2016-10-29
977,2016-10-30,108,2016-10-30,0.8666666666666667,27.46666666666667,2016-10-30
978,2016-10-31,108,2016-10-31,1.4666666666666668,28.633333333333336,2016-10-31
979,2016-11-01,108,2016-11-01,24.066666666666666,27.3,2016-11-01
980,2016-11-02,108,2016-11-02,4.333333333333333,27.53333333333333,2016-11-02
981,2016-11-03,108,2016-11-03,8.733333333333333,27.600000000000005,2016-11-03
982,2016-11-04,108,2016-11-04,1.2,28.166666666666668,2016-11-04
983,2016-11-05,108,2016-11-05,13.4,26.833333333333332,2016-11-05
984,2016-11-06,84,2016-11-06,2.1333333333333333,28.5,2016-11-06
985,2016-11-07,84,2016-11-07,1.4666666666666666,26.933333333333334,2016-11-07
986,2016-11-08,84,2016-11-08,0.0,29.0,2016-11-08
987,2016-11-09,84,2016-11-09,25.533333333333335,27.933333333333334,2016-11-09
988,2016-11-10,84,2016-11-10,10.533333333333333,27.7,2016-11-10
989,2016-11-11,84,2016-11-11,3.4666666666666663,26.766666666666666,2016-11-11
990,2016-11-12,84,2016-11-12,11.4,27.366666666666664,2016-11-12
991,2016-11-13,85,2016-11-13,0.06666666666666667,27.599999999999998,2016-11-13
992,2016-11-14,85,2016-11-14,39.6,25.600000000000005,2016-11-14
993,2016-11-15,85,2016-11-15,0.06666666666666667,27.53333333333333,2016-11-15
994,2016-11-16,85,2016-11-16,21.8,26.733333333333334,2016-11-16
995,2016-11-17,85,2016-11-17,17.0,27.46666666666667,2016-11-17
996,2016-11-18,85,2016-11-18,0.6,27.7,2016-11-18
997,2016-11-19,85,2016-11-19,12.133333333333333,27.866666666666664,2016-11-19
998,2016-11-20,84,2016-11-20,2.0,28.133333333333336,2016-11-20
999,2016-11-21,84,2016-11-21,2.6666666666666665,28.333333333333332,2016-11-21
1000,2016-11-22,84,2016-11-22,8.4,27.633333333333336,2016-11-22
1001,2016-11-23,84,2016-11-23,0.7333333333333334,27.933333333333334,2016-11-23
1002,2016-11-24,84,2016-11-24,0.06666666666666667,27.8,2016-11-24
1003,2016-11-25,84,2016-11-25,13.799999999999999,27.833333333333332,2016-11-25
1004,2016-11-26,84,2016-11-26,23.2,27.333333333333332,2016-11-26
1005,2016-11-27,72,2016-11-27,3.3333333333333335,27.133333333333336,2016-11-27
1006,2016-11-28,72,2016-11-28,0.0,27.600000000000005,2016-11-28
1007,2016-11-29,72,2016-11-29,0.4000000000000001,26.46666666666667,2016-11-29
1008,2016-11-30,72,2016-11-30,0.0,28.066666666666666,2016-11-30
1009,2016-12-01,72,2016-12-01,24.133333333333336,25.76666666666667,2016-12-01
1010,2016-12-02,72,2016-12-02,2.6666666666666665,27.26666666666667,2016-12-02
1011,2016-12-03,72,2016-12-03,1.9333333333333336,27.600000000000005,2016-12-03
1012,2016-12-04,74,2016-12-04,6.866666666666667,29.0,2016-12-04
1013,2016-12-05,74,2016-12-05,9.0,28.96666666666667,2016-12-05
1014,2016-12-06,74,2016-12-06,7.466666666666668,28.233333333333334,2016-12-06
1015,2016-12-07,74,2016-12-07,11.200000000000001,28.433333333333334,2016-12-07
1016,2016-12-08,74,2016-12-08,0.19999999999999998,28.76666666666667,2016-12-08
1017,2016-12-09,74,2016-12-09,11.733333333333334,27.23333333333333,2016-12-09
1018,2016-12-10,74,2016-12-10,1.5333333333333334,27.733333333333334,2016-12-10
1019,2016-12-11,86,2016-12-11,3.466666666666667,26.46666666666667,2016-12-11
1020,2016-12-12,86,2016-12-12,0.0,28.266666666666666,2016-12-12
1021,2016-12-13,86,2016-12-13,0.19999999999999998,28.3,2016-12-13
1022,2016-12-14,86,2016-12-14,0.13333333333333333,28.333333333333332,2016-12-14
1023,2016-12-15,86,2016-12-15,0.0,28.766666666666666,2016-12-15
1024,2016-12-16,86,2016-12-16,0.7999999999999999,28.666666666666668,2016-12-16
1025,2016-12-17,86,2016-12-17,13.4,27.3,2016-12-17
1026,2016-12-18,59,2016-12-18,8.733333333333333,26.899999999999995,2016-12-18
1027,2016-12-19,59,2016-12-19,2.5333333333333337,28.066666666666666,2016-12-19
1028,2016-12-20,59,2016-12-20,0.3333333333333333,28.26666666666667,2016-12-20
1029,2016-12-21,59,2016-12-21,1.2,28.53333333333333,2016-12-21
1030,2016-12-22,59,2016-12-22,20.4,26.866666666666664,2016-12-22
1031,2016-12-23,59,2016-12-23,12.933333333333335,27.133333333333336,2016-12-23
1032,2016-12-24,59,2016-12-24,33.333333333333336,26.7,2016-12-24
1033,2016-12-25,81,2016-12-25,9.266666666666667,26.933333333333334,2016-12-25
1034,2016-12-26,81,2016-12-26,0.0,26.8,2016-12-26
1035,2016-12-27,81,2016-12-27,4.466666666666666,26.26666666666667,2016-12-27
1036,2016-12-28,81,2016-12-28,3.0,25.666666666666668,2016-12-28
1037,2016-12-29,81,2016-12-29,0.0,27.733333333333334,2016-12-29
1038,2016-12-30,81,2016-12-30,6.133333333333333,27.0,2016-12-30
1039,2016-12-31,81,2016-12-31,0.0,26.76666666666667,2016-12-31
1040,2017-01-01,72,2017-01-01,4.333333333333333,27.066666666666663,2017-01-01
1041,2017-01-02,72,2017-01-02,15.799999999999999,26.333333333333332,2017-01-02
1042,2017-01-03,72,2017-01-03,0.4666666666666666,26.599999999999998,2017-01-03
1043,2017-01-04,72,2017-01-04,5.333333333333333,26.96666666666667,2017-01-04
1044,2017-01-05,72,2017-01-05,3.1333333333333333,27.933333333333334,2017-01-05
1045,2017-01-06,72,2017-01-06,0.0,28.599999999999998,2017-01-06
1046,2017-01-07,72,2017-01-07,0.0,29.399999999999995,2017-01-07
1047,2017-01-08,64,2017-01-08,0.26666666666666666,29.5,2017-01-08
1048,2017-01-09,64,2017-01-09,0.0,28.799999999999997,2017-01-09
1049,2017-01-10,64,2017-01-10,9.133333333333333,28.23333333333333,2017-01-10
1050,2017-01-11,64,2017-01-11,15.733333333333334,27.366666666666664,2017-01-11
1051,2017-01-12,64,2017-01-12,0.0,28.23333333333333,2017-01-12
1052,2017-01-13,64,2017-01-13,0.0,27.933333333333337,2017-01-13
1053,2017-01-14,64,2017-01-14,0.13333333333333333,27.96666666666667,2017-01-14
1054,2017-01-15,70,2017-01-15,3.9333333333333336,27.933333333333334,2017-01-15
1055,2017-01-16,70,2017-01-16,1.0,27.766666666666666,2017-01-16
1056,2017-01-17,70,2017-01-17,0.0,27.900000000000002,2017-01-17
1057,2017-01-18,70,2017-01-18,11.266666666666666,26.766666666666666,2017-01-18
1058,2017-01-19,70,2017-01-19,27.266666666666666,26.666666666666668,2017-01-19
1059,2017-01-20,70,2017-01-20,4.3999999999999995,26.5,2017-01-20
1060,2017-01-21,70,2017-01-21,22.933333333333334,26.7,2017-01-21
1061,2017-01-22,90,2017-01-22,17.266666666666666,26.53333333333333,2017-01-22
1062,2017-01-23,90,2017-01-23,60.93333333333334,25.066666666666666,2017-01-23
1063,2017-01-24,90,2017-01-24,12.6,24.133333333333336,2017-01-24
1064,2017-01-25,90,2017-01-25,2.8666666666666667,25.900000000000002,2017-01-25
1065,2017-01-26,90,2017-01-26,1.1333333333333335,27.166666666666668,2017-01-26
1066,2017-01-27,90,2017-01-27,0.19999999999999998,27.333333333333332,2017-01-27
1067,2017-01-28,90,2017-01-28,1.3333333333333333,26.266666666666666,2017-01-28
1068,2017-01-29,74,2017-01-29,0.19999999999999998,26.46666666666667,2017-01-29
